"id","body","created_at",""
"53703063","$GILD use apple sell off and market decline to add to gild under 101     99.35 stop","2016-04-27T13:22:19Z","GILD"
"53702931","$GILD shock exchange thinks NY AG deal to compell insurers in NY to cover HEp c is negative for Gild .  What an ignorant conclusion ! Buy","2016-04-27T13:20:53Z","GILD"
"53702692","$GILD he has been dead wrong look at his history and makes assumptions on whims and not facts","2016-04-27T13:18:40Z","GILD"
"53702599","$GBIM we may see news tommorow on $gild earnings update","2016-04-27T13:17:40Z","GILD"
"53702526","$GILD shock exchange is an inner city basketball traveling team he claims a ba and MBA and ten years m/a experience  don&#39;t know if it&#39;s true","2016-04-27T13:16:59Z","GILD"
"53701888","$GILD SA shock exchange writer lives in Brooklyn is a freelance writer and hates gild with vengeance if you read his background U ignore him","2016-04-27T13:09:29Z","GILD"
"53701653","$GILD buy under 101 today if we are lucky to get it use 99.35 as stop ignore SA article just another bear coming out to hold gild down","2016-04-27T13:06:40Z","GILD"
"53700826","@JCheeverLoophole Like $celg here. Also long $gild from 94 and got back into $agn yesterday 219.85.","2016-04-27T12:57:50Z","GILD"
"53695995","7 Dividend Stocks With &quot;Hidden&quot; Yields $SHW $DPZ $GILD $ALK ... 
http://stkw.it/bB4w","2016-04-27T11:36:05Z","GILD"
"53695658","$GILD is this next? Mkt looks like just looking for a reason to sell hard","2016-04-27T11:27:26Z","GILD"
"53694427","$AAPL had bad earnings but this stock can NEVER tank hard, they have plunge protect in place. Similar to $GILD  Quality company has  money","2016-04-27T10:50:22Z","GILD"
"53694160","$GILD reports 4/28 AMC, distribution of Estimize estimates for Q1 8,203 Revs 
 http://stkw.it/gBog","2016-04-27T10:39:24Z","GILD"
"53690552","These Health Care stocks are trending on Estimize this week: 1. $GILD, 2. $JNJ, 3. $ISRG, 4. $CELG, 5. $AMGN 
 http://stkw.it/u9jg","2016-04-27T05:26:07Z","GILD"
"53689498","$GILD reports 4/28 AMC, distribution of Estimize estimates for Q1 3.22 EPS 
 http://stkw.it/u9j6","2016-04-27T04:34:20Z","GILD"
"53688459","$GILD reports 4/28 AMC, distribution of Estimize estimates for Q1 8,189 Revs 
 http://stkw.it/gBl0","2016-04-27T03:49:21Z","GILD"
"53686345","$GILD reports 4/28 AMC, Estimize Consensus is 8,189 Revs 
 http://stkw.it/zAcu","2016-04-27T02:41:03Z","GILD"
"53685752","Cheap put options and hedges: $DAL puts cheaper than 94% of history, $VZ 94%, $ZNGA 93%, $GILD 89%, $MSFT 86%, $TNA 85%, $FB 84%","2016-04-27T02:20:14Z","GILD"
"53684731","$GILD stock reminds me of $AAPL cheap on #s but future #s at risk withpricing,rebates discounts and competition.est are up.easier to miss","2016-04-27T01:50:11Z","GILD"
"53684590","$GILD reports 4/28 AMC, Estimize Consensus is 3.22 EPS 
 http://stkw.it/y9cK","2016-04-27T01:46:05Z","GILD"
"53683000","$GILD healthy breather today before the next leg higher after ER.GLTA","2016-04-27T01:07:35Z","GILD"
"53681866","$GILD stiffy nothing easy with Gild in the last year!!","2016-04-27T00:42:23Z","GILD"
"53680105","$FB $GILD $HLF long/trade. $AMZN trade.  keep that eye open","2016-04-27T00:01:35Z","GILD"
"53678608","$GILD http://stkw.it/x9Xi","2016-04-26T23:28:08Z","GILD"
"53672845","$GILD buy any weakness below 101 I if we are lucky to get some there use 99.30 as stop loss","2016-04-26T21:54:24Z","GILD"
"53672715","$GILD short sellers are out in force with emotional twits to scare you I bought today from 101.20 down thankyou","2016-04-26T21:52:49Z","GILD"
"53672566","$GILD bears painting tape with 1 share sales. We are going higher","2016-04-26T21:50:56Z","GILD"
"53672463","$GILD going to be a panic sell tommarow","2016-04-26T21:49:44Z","GILD"
"53672325","$GILD some of the people seling aapl start a position in gild or hedgfund not seeing in aapl a good long term buy gild any opinions","2016-04-26T21:47:59Z","GILD"
"53671596","$GILD GILD pre earnings analysis. Just a thought on what could happen. A gap up would be interesting. I don&#39;t specifica","2016-04-26T21:40:45Z","GILD"
"53671385","$IBB $gild $celg Sector coming up against some key lvls. Though mnthly bearish either 304 or 240 possible trgts","2016-04-26T21:38:19Z","GILD"
"53618097","scan of extreme moves likely to reverse $DAL $DUK $EIX $NFLX $PRGO $SWKS $XRX","2016-04-26T13:27:08Z","EIX"
"53490372","$EIX: New SEC Filing for EIX:
Form DEFA14A, No. 0000827052-16-000291
http://stkw.it/dA1D","2016-04-22T19:19:07Z","EIX"
"53488383","Edison: (2) Form, Schedule Or Registration Statement No  http://stkw.it/gAeC $EIX","2016-04-22T18:59:15Z","EIX"
"53324241","4-star analyst Gary Hovis from Argus Research maintained a BUY on $EIX. Gary has a 79% success rate http://stkw.it/c9Nv","2016-04-20T20:58:17Z","EIX"
"53267458","Edison International&#39;s PT raised by Argus to $81.00. buy rating. http://stkw.it/b900 $EIX","2016-04-20T12:12:29Z","EIX"
"53101757","Top Downgrades 4/18: $ABCO $AEIS $AEM $AGN $ALV $ARMH $C $CBYL $CHD $CLMT $COTY $CXO $DHI $ECR $ED $EIX $EXC $FPI $HK $KBH (1/2)","2016-04-18T12:44:46Z","EIX"
"53098800","Edison International downgraded by Deutsche Bank to hold. http://stkw.it/c8OH $EIX","2016-04-18T11:49:41Z","EIX"
"53033058","$SUNE people forget that this company is part of edison international $EIX this is all bluffing... I see this company rocking in the NE n WC","2016-04-16T00:23:56Z","EIX"
"52814482","$EIX #downtrend continuation detected around 10:00 AM, Apr 13 EDT; use 70.40, 70.96 as stop","2016-04-13T15:03:23Z","EIX"
"52692011","$EIX #downtrend continuation detected around 3:00 PM, Apr 11 EDT; use 70.72, 71.25 as stop","2016-04-11T20:03:24Z","EIX"
"52629105","Published $EIX estimate on Estimize: ... http://stkw.it/f6Yj","2016-04-10T13:44:22Z","EIX"
"52412072","Here are 5 top-ranked stocks to buy ahead of earnings season! $EIX $CPN $CX $WLB $EPZM http://stkw.it/u4Wf","2016-04-06T16:17:38Z","EIX"
"52381382","$EIX Hold/accumulate for short term. Technical analysis source: http://stkw.it/j5RN","2016-04-06T09:19:56Z","EIX"
"52313502","New trend started on $EIX when price was 71.11 http://stkw.it/h56k #TradingSystem #Stock","2016-04-05T13:44:51Z","EIX"
"52304061","$EIX Weak buy candidate for short term. Technical analysis source: http://stkw.it/z51J","2016-04-05T11:19:19Z","EIX"
