"id","body","created_at",""
"53624773","$GILD &quot;Updated Analysts Rating Report: Gilead Sciences, Inc. (NASDAQ:GILD)&quot; - http://stkw.it/v9LD","2016-04-26T14:18:43Z","GILD"
"53624288","$BIB Consolidating. Some of the names are green today $BIIB $GILD $REGN","2016-04-26T14:14:39Z","GILD"
"53623403","$GILD H&amp;H","2016-04-26T14:07:31Z","GILD"
"53623325","$GILD no sellers going a lot higher 10( then 111 we break thru 111 then new ATH","2016-04-26T14:06:56Z","GILD"
"53622224","$GILD With NY change of heart, expect guidance to be big. Other state to follow, I&#39;m sure.","2016-04-26T14:00:28Z","GILD"
"53621831","$GILD perhaps nervousness or conservative or just plain smart or stupid you decide","2016-04-26T13:58:22Z","GILD"
"53621729","$GILD I also bought 99 puts for next week as a direct hedge I believe it&#39;s going higher but black swan protection that&#39;s all","2016-04-26T13:57:38Z","GILD"
"53621608","$GILD I sold yesterday deep in the money calls and bought 100 calls for may 6 and may 20  75 and 50 call lots less money invested","2016-04-26T13:56:33Z","GILD"
"53620549","$GILD 2016 high moving above resistance at 102 out of a Jan-Apr rounding bottom","2016-04-26T13:48:15Z","GILD"
"53620234","$GILD H&amp;H  chart looks very good to $110","2016-04-26T13:45:50Z","GILD"
"53619901","$GILD Bio sector very red. Will it drag GILD down the day before a huge ER beat?","2016-04-26T13:43:32Z","GILD"
"53617668","$GILD $AAPL the SP500 weekly chart looks funny.funny means mkt is setting up again for another roller coaster","2016-04-26T13:21:12Z","GILD"
"53617064","$GILD Novartis is selling their 14 billion stake in Roche  ! That a 6.3% stake   Would gild be interested ? Precursor to full merger ? Think","2016-04-26T13:12:59Z","GILD"
"53616996","$GILD 104.5 before er, 107 by close friday","2016-04-26T13:12:00Z","GILD"
"53616886","$GILD any take on PPS just before ER?","2016-04-26T13:10:15Z","GILD"
"53614404","$GILD Grants Marketing Authorization by European Commission- $AGN $KR http://stkw.it/iBPU","2016-04-26T12:37:58Z","GILD"
"53614123","$GILD SA stock National Enquirer!","2016-04-26T12:33:41Z","GILD"
"53613231","$GILD further proof sentiment has changed read this morning Seeking Alpha article all warm and embracing positive for future ! I beg buy 84","2016-04-26T12:17:34Z","GILD"
"53612954","Big #Biotech In The Earnings Spotlight $AMGN $CELG $GILD http://stkw.it/iBOm","2016-04-26T12:12:25Z","GILD"
"53612414","$GILD Brian r Edwin professor at Weill Cornell med center &quot; we could literally end the hep c epidemic if we put these tools to work &quot; harvon","2016-04-26T12:01:47Z","GILD"
"53612241","$GILD in 2013 there were 47,165 new diagnosis of HIV in the United States  and 1:6 people with HIV in the United States don&#39;t no they hav it","2016-04-26T11:56:56Z","GILD"
"53611964","$GILD according to Texas tribune  treatment for 50000 hep c prisoners some with HIV are only treating 400 a month but not with harvoni","2016-04-26T11:50:35Z","GILD"
"53611730","$GILD Kelly Broussard at 512-776-6393 in charge of hep c in Texas . Will a lawyer please file a class action suit to wake up Texas !","2016-04-26T11:44:11Z","GILD"
"53611632","$GILD go NVHR website for hcv info on population that need hcv treatment in Rx Louisiana ok new mex Arkansas and mass  gild has B in$ come n","2016-04-26T11:40:29Z","GILD"
"53611509","$GILD New York deal great now we need Texas to follow !  90,000+ in Texas with hep c  per NvHR","2016-04-26T11:36:36Z","GILD"
"53611217","$GILD from a negative to a POSITIVE - this is a great sentiment change!! http://stkw.it/hBNv","2016-04-26T11:27:44Z","GILD"
"53611183","$GILD just checked TA. GILD is truly overbought and a healthy correction may b overdue but should hold above  its DMA200 &amp; EMA8 @ 100 defo!","2016-04-26T11:26:30Z","GILD"
"53611164","$GILD 300 at 102.61 239 at 102.71 and 100 at 102.95 premarket.  Great indication of things to come  that&#39;s up .65 from yesterday trend up up","2016-04-26T11:25:50Z","GILD"
"53611148","$CPXX check $STRP .. Any day that wil be happen .. No one will hold through fda approval :) penny stock buy $GILD $CELG","2016-04-26T11:25:18Z","GILD"
"53610989","$GILD wow the NY news is HUGE sentiment shift - NY Atty Gen went from a scary &quot;investigation&quot; to saying ins cos have to cover MORE patients!","2016-04-26T11:18:15Z","GILD"
"53618097","scan of extreme moves likely to reverse $DAL $DUK $EIX $NFLX $PRGO $SWKS $XRX","2016-04-26T13:27:08Z","EIX"
"53490372","$EIX: New SEC Filing for EIX:
Form DEFA14A, No. 0000827052-16-000291
http://stkw.it/dA1D","2016-04-22T19:19:07Z","EIX"
"53488383","Edison: (2) Form, Schedule Or Registration Statement No  http://stkw.it/gAeC $EIX","2016-04-22T18:59:15Z","EIX"
"53324241","4-star analyst Gary Hovis from Argus Research maintained a BUY on $EIX. Gary has a 79% success rate http://stkw.it/c9Nv","2016-04-20T20:58:17Z","EIX"
"53267458","Edison International&#39;s PT raised by Argus to $81.00. buy rating. http://stkw.it/b900 $EIX","2016-04-20T12:12:29Z","EIX"
"53101757","Top Downgrades 4/18: $ABCO $AEIS $AEM $AGN $ALV $ARMH $C $CBYL $CHD $CLMT $COTY $CXO $DHI $ECR $ED $EIX $EXC $FPI $HK $KBH (1/2)","2016-04-18T12:44:46Z","EIX"
"53098800","Edison International downgraded by Deutsche Bank to hold. http://stkw.it/c8OH $EIX","2016-04-18T11:49:41Z","EIX"
"53033058","$SUNE people forget that this company is part of edison international $EIX this is all bluffing... I see this company rocking in the NE n WC","2016-04-16T00:23:56Z","EIX"
"52814482","$EIX #downtrend continuation detected around 10:00 AM, Apr 13 EDT; use 70.40, 70.96 as stop","2016-04-13T15:03:23Z","EIX"
"52692011","$EIX #downtrend continuation detected around 3:00 PM, Apr 11 EDT; use 70.72, 71.25 as stop","2016-04-11T20:03:24Z","EIX"
"52629105","Published $EIX estimate on Estimize: ... http://stkw.it/f6Yj","2016-04-10T13:44:22Z","EIX"
"52412072","Here are 5 top-ranked stocks to buy ahead of earnings season! $EIX $CPN $CX $WLB $EPZM http://stkw.it/u4Wf","2016-04-06T16:17:38Z","EIX"
"52381382","$EIX Hold/accumulate for short term. Technical analysis source: http://stkw.it/j5RN","2016-04-06T09:19:56Z","EIX"
"52313502","New trend started on $EIX when price was 71.11 http://stkw.it/h56k #TradingSystem #Stock","2016-04-05T13:44:51Z","EIX"
"52304061","$EIX Weak buy candidate for short term. Technical analysis source: http://stkw.it/z51J","2016-04-05T11:19:19Z","EIX"
"52124469","Edison International (EIX) Reaches New Lifetime High Today $EIX http://stkw.it/h47J","2016-04-01T14:09:54Z","EIX"
"52116731","Top Downgrades 4/1: $AAL $ALRM $ASB $CMG $CNQ $DAL $EIX $FAST $FITB $GWW $HA $HCN $IR $ISRG (1/2)","2016-04-01T13:04:13Z","EIX"
